Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Fast Food,Woodbridge Square,Subway,(905) 850-7827,,subway.com/en-ca,https://www.yelp.ca/biz/subway-vaughan-35,43.788327,-79.550287
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=c10388c61c2347e7&signature=656dc94474754dd718162ad100594279a9a589e5ba3caed1bce91b4c0ac1e7de&slot=0,43.71367,-79.365092
Fast Food,Promenade Shopping Centre,KFC,(905) 762-1926,,kfc.ca,https://www.yelp.ca/biz/kfc-thornhill-2,43.807726,-79.452203
Fast Food,"703 Evans Ave
Etobicoke, ON M9C 5E9",Krystal Kleer Water,(416) 364-7727,,,https://www.yelp.ca/biz/krystal-kleer-water-etobicoke,43.607971,-79.557306
Fast Food,"101 Edgeley Boulevard
Concord, ON L4L 4Z4",Mcdonald's,(905) 761-8368,,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-concord-18,43.7961,-79.53121
Fast Food,"2908 Ellesmere Road
Scarborough, ON M1E 4B8",Wendy's,(416) 208-9902,,,https://www.yelp.ca/biz/wendys-scarborough-6,43.783225,-79.202384
Fast Food,"252 Lakeshore Rd W
Mississauga, ON L5H 2P1",Harvey's Restaurants,(905) 278-0391,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-mississauga-14,43.546633,-79.593317
Fast Food,"2267 Highway 7
Concord, ON L4K 1V7",A&W,(905) 532-0887,,web.aw.ca/en,https://www.yelp.ca/biz/a-and-w-concord-3,43.79953,-79.500467
Fast Food,"531 Atkinson Avenue
Unit 12
Thornhill, ON L4J 8L7",DQ / Orange Julius,(905) 597-5646,,dairyqueen.com,https://www.yelp.ca/biz/dq-orange-julius-thornhill,43.817835,-79.450757
Fast Food,"681 Chrislea Road
Woodbridge, ON L4L 8A3",Country Style,(905) 265-7836,,countrystyle.com,https://www.yelp.ca/biz/country-style-woodbridge,43.808042,-79.54731
Fast Food,Promenade Shopping Centre,Subway,(905) 597-7187,,subway.ca,https://www.yelp.ca/biz/subway-vaughan-33,43.8065,-79.452311
Fast Food,"1020 Islington Avenue
Etobicoke, ON M8Z 6A4",Subway,(416) 233-1696,,subway.ca,https://www.yelp.ca/biz/subway-etobicoke-8,43.631153,-79.518617
Fast Food,"1800 The Queensway
Unit 7
Etobicoke, ON M9C 5H5",Subway,(647) 438-5612,,w.subway.com,https://www.yelp.ca/biz/subway-etobicoke-20,43.615768,-79.558803
Fast Food,"191 Creditview Rd
Suite 100
Vaughan, ON L4L 9T1",Taco Bell,,,,https://www.yelp.ca/biz/taco-bell-vaughan-3,43.814318,-79.546208
Fast Food,"1248 Dundas Street E
Mississauga, ON L4Y 2C1",Dairy Queen,(905) 276-2253,,dairyqueen.com,https://www.yelp.ca/biz/dairy-queen-mississauga-8,43.605375,-79.585358
Fast Food,"3650 Langstaff Road
Vaughan, ON L4L 9A8",Tim Hortons,(905) 856-1903,,timhortons.com,https://www.yelp.ca/biz/tim-hortons-vaughan-40,43.808644,-79.550646
Fast Food,"3662-3680 Langstaff Road
Vaughan, ON L4L 9A8",Tim Horton's,,,,https://www.yelp.ca/biz/tim-hortons-vaughan-10,43.808644,-79.550646
Fast Food,"1403 Dundas Street E
Mississauga, ON L4X 1L3",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-mississauga-19,43.6098,-79.583873
Filipino,"31 Howard Street
Toronto, ON M4X 1J6",Tinuno,(647) 343-9294,$11-30,tinunothirtyone.com,https://www.yelp.ca/biz/tinuno-toronto,43.671143,-79.374853
Filipino,"669 Queen Street W
Toronto, ON M6J",Lamesa Filipino Kitchen,(647) 346-2377,$11-30,lamesafilipinokitchen.com,https://www.yelp.ca/biz/lamesa-filipino-kitchen-toronto,43.647069,-79.404677
Filipino,"1690 Queen St W
Toronto, ON M6R 1B3",Islas Filipino Bbq and Bar,(416) 533-0777,,,https://www.yelp.ca/biz/islas-filipino-bbq-and-bar-toronto,43.639115,-79.444234
Filipino,"15 William Kitchen Road
Toronto, ON M1P 5B7",Jollibee,(647) 953-1100,,jollibeecanada.com,https://www.yelp.ca/biz/jollibee-toronto-6,43.773111,-79.281296
Filipino,"634 Saint Clair Avenue W
Toronto, ON M6C 1A9",Lasa by Lamesa,(647) 343-1110,$11-30,lasabylamesa.com,https://www.yelp.ca/biz/lasa-by-lamesa-toronto,43.68228,-79.423962
Filipino,"937 Danforth Avenue
Toronto, ON M4J 1L8",Boodle Fight,(416) 901-8460,,boodlefight.business.site,https://www.yelp.ca/biz/boodle-fight-toronto-2,43.68013,-79.338013
Filipino,"1217 Ellesmere Road
Toronto, ON M1P 2X8",Dbarkadz Filipino Cuisine,(647) 343-6093,Under $10,dbarkadz-filipino-cuisine.bus?,https://www.yelp.ca/biz/dbarkadz-filipino-cuisine-toronto,43.768305,-79.267784
Filipino,"3790 Bathurst Street
Toronto, ON M3H",Food Trip,(416) 398-4800,,foodtriprestaurant.com,https://www.yelp.ca/biz/food-trip-toronto,43.738522,-79.434522
Filipino,"323 Burnhamthorpe Road
Toronto, ON M9B 2A2",Carolina's Cuisina,(416) 239-4800,Under $10,carolinascuisina.ca,https://www.yelp.ca/biz/carolinas-cuisina-toronto,43.648618,-79.549904
Filipino,"214 Ossington Ave
Toronto, ON M6J 2Z9",Tocino Boys,(416) 503-8703,Under $10,,https://www.yelp.ca/biz/tocino-boys-toronto,43.649244,-79.420955
Filipino,"29 Howard Street
Toronto, ON M4X 1J6",Chelsea's,(647) 352-3488,,,https://www.yelp.ca/biz/chelseas-toronto,43.671295,-79.375024
Filipino,"365 Wilson Avenue
Toronto, ON M3H 1T3",Wilson's Haus of Lechon,(416) 792-7548,$11-30,,https://www.yelp.ca/biz/wilsons-haus-of-lechon-toronto,43.736452,-79.437092
Filipino,"879 York Mills Road
Unit 1
Toronto, ON M3B 1Y5",CASA manila,(416) 443-9654,$11-30,casamanila.ca,https://www.yelp.ca/biz/casa-manila-toronto,43.754984,-79.348934
Filipino,"2950 Birchmount Road
Toronto, ON M1W 3G5",Happy Tummy Filipino Cuisine,(647) 347-8838,Under $10,happytummyfilipinocuisine.com,https://www.yelp.ca/biz/happy-tummy-filipino-cuisine-toronto,43.79934,-79.306647
Filipino,"168 Eglinton Avenue E
Toronto, ON M4P 1A6",Dampa Videoke Bar & Grill,(647) 350-4526,,,https://www.yelp.ca/biz/dampa-videoke-bar-and-grill-toronto,43.707947,-79.393233
Filipino,"3331 Danforth Avenue
Unit A
Toronto, ON M1L 1C5",Mayettes,(416) 463-0338,$11-30,mayettes.ca,https://www.yelp.ca/biz/mayettes-toronto-3,43.692791,-79.281185
Filipino,"568 Sheppard Avenue W
Toronto, ON M3H 2R9",Summer House,(416) 398-7877,$11-30,,https://www.yelp.ca/biz/summer-house-toronto-2,43.755557,-79.437795
Filipino,"322 Wilson Avenue
North York, ON M3H 1S8",Sampaguita Village,(416) 630-2122,$11-30,sampaguita.ca,https://www.yelp.ca/biz/sampaguita-village-north-york,43.73723,-79.43654
Filipino,"2655 Lawrence Avenue E
Toronto, ON M1P 2S3",Alan's Filipino Restaurant,(416) 770-5852,Under $10,alansfilipinorestaurant.com,https://www.yelp.ca/biz/alans-filipino-restaurant-toronto,43.751618,-79.263061
Filipino,"1740 Victoria Park Avenue
Toronto, ON M1R 1R4",Tagpuan,(416) 615-0893,Under $10,tagpuanrestaurant.com,https://www.yelp.ca/biz/tagpuan-toronto,43.735964,-79.307988
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max's Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=dc724caa2a86b2d8&signature=573878ee1cdcdba0080377f0626ceb1a598cd8731fe007469a523993955c44cd&slot=0,43.786821,-79.472342
Filipino,"3028 Bathurst Street
Toronto, ON M6B 3B6",Bangku,(647) 975-3028,,,https://www.yelp.ca/biz/bangku-toronto,43.718131,-79.429728
Filipino,"699 Markham Road
Unit 2
Toronto, ON M1H 2A4",Nanay Meding's,(416) 438-8998,Under $10,,https://www.yelp.ca/biz/nanay-medings-toronto,43.761621,-79.22571
Filipino,"1 Romar Crescent
Unit 2
Toronto, ON M6B 1R7",Lechon Republik,(647) 340-0807,,,https://www.yelp.ca/biz/lechon-republik-toronto,43.706163,-79.442413
Filipino,"Centrepoint Mall
6464 Yonge Street
Toronto, ON M2M 3X4",Pinoy Hub,(416) 223-3338,,,https://www.yelp.ca/biz/pinoy-hub-toronto,43.795685,-79.422284
Filipino,"3778 Bathurst Street
Toronto, ON M3H 3M7",Kabalen,(905) 270-2088,$11-30,kabalen.ca,https://www.yelp.ca/biz/kabalen-toronto,43.738132,-79.434402
Filipino,"4455 Sheppard Avenue E
Toronto, ON M1S 3G9",Bistro Manila,(416) 609-9880,$11-30,bistromanila.com,https://www.yelp.ca/biz/bistro-manila-toronto,43.787902,-79.266406
Filipino,"2478 Kingston Road
Toronto, ON M1M 1R9",Perlas de Pilipinas,(647) 428-9081,,,https://www.yelp.ca/biz/perlas-de-pilipinas-toronto,43.710395,-79.249033
Filipino,"80 Ellesmere Road
Suite 4
Toronto, ON M1R 4C2",Kuya Willie's Kainan,(416) 510-2940,Under $10,,https://www.yelp.ca/biz/kuya-willies-kainan-toronto,43.759288,-79.310866
Filipino,"1708 Eglinton Avenue West
Toronto, ON M6E 2H5",Hang-Outs,(416) 843-9841,,hangoutsfoods.com,https://www.yelp.ca/biz/hang-outs-toronto-2,43.696706,-79.446445
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max's Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=a3ee91363e9dd8a4&signature=b89878c63fd59c5120d2e92535cad0053a933f1552cfdf84c5ce3b7b94003257&slot=0,43.786821,-79.472342
Filipino,"405 Donlands Avenue
East York, ON M4J 3S2",Select Bakery,(416) 421-2400,$11-30,selectbakery.ca,https://www.yelp.ca/adredir?ad_business_id=09OYbFNrS1n8u5gE6W9ItA&campaign_id=zqjYBES0qoedpZZdzbajhQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fselect-bakery-east-york&request_id=a3ee91363e9dd8a4&signature=695b815014ccd50458ae0e536b0a3612fe63140dda35e19bfae1b19c5b0afd77&slot=1,43.69411,-79.342661
Filipino,"4438 Sheppard Ave E
Toronto, ON M1S 1V2",Mami's Philippine Cuisine,,Under $10,,https://www.yelp.ca/biz/mamis-philippine-cuisine-toronto,43.788309,-79.268081
Filipino,"210 Princes' Blvd
Toronto, ON M6K 3C3",Philippine Deli,,$11-30,,https://www.yelp.ca/biz/philippine-deli-toronto,43.632613,-79.422306
Filipino,"1688 Dufferin Street
Toronto, ON M6E",Pinoy Congee,(647) 765-6562,Under $10,,https://www.yelp.ca/biz/pinoy-congee-toronto,43.678051,-79.443132
Filipino,"756 Wilson Avenue
Toronto, ON M3K 1E2",Lovely Pao,(647) 210-4128,,,https://www.yelp.ca/biz/lovely-pao-toronto,43.731192,-79.464356
Filipino,"310 Donlands Avenue
East York, ON M4J 3R9",Ritz Restaurant,(416) 421-4696,Under $10,,https://www.yelp.ca/biz/ritz-restaurant-east-york,43.691847,-79.341976
Filipino,"852 Eglinton Ave W
Toronto, ON M6C 2B6",Pampanguena Bakery,(416) 784-3312,$11-30,pampanguena.com,https://www.yelp.ca/biz/pampanguena-bakery-toronto,43.701138,-79.425942
Filipino,"3610 Dufferin Street
Toronto, ON M3K",Kalesa Restobar,(647) 748-5545,Under $10,kalesa.ca,https://www.yelp.ca/biz/kalesa-restobar-toronto,43.731446,-79.459066
Filipino,"3022 Bathurst Street
Toronto, ON M6B 3B6",Christina's Panciteria,(416) 551-9890,,,https://www.yelp.ca/biz/christinas-panciteria-toronto,43.71807,-79.42968
Filipino,"566 Queen Street W
Toronto, ON M5V 2B5",Manila Bay Resto Bar,(416) 414-7518,,,https://www.yelp.ca/biz/manila-bay-resto-bar-toronto,43.647542,-79.403458
Filipino,"360 Wilson Avenue
Toronto, ON M3H 1S9",LaPaz Batchoy Toronto,(647) 430-2197,$11-30,lapazbatchoy.ca,https://www.yelp.ca/biz/lapaz-batchoy-toronto-toronto,43.736489,-79.438382
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max's Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=5bd0516b8d85c5f8&signature=debeb8593986047730b4160ebf227c2f77c15dde2d51cffdcbd0c3bc569a75b7&slot=0,43.786821,-79.472342
Filipino,"288 Wilson Avenue
Toronto, ON M3H 1S8",Cusina Lounge,(416) 638-8388,$11-30,,https://www.yelp.ca/biz/cusina-lounge-toronto,43.737289,-79.434926
Filipino,"280 Wilson Avenue
Toronto, ON M3H 1S8",Fv Foods,,Under $10,fvfoods.com,https://www.yelp.ca/biz/fv-foods-toronto-5,43.737559,-79.43465
Filipino,"355 Wilson Avenue
Toronto, ON M5T 2S6",Marcelina's Filipino Restaurant and Karaoke Bar,(647) 350-1200,,marcelinasfilipino.wix.com,https://www.yelp.ca/biz/marcelinas-filipino-restaurant-and-karaoke-bar-toronto,43.736901,-79.43523
Filipino,"790 Kennedy Road
Toronto, ON M1K 2C8",Kabayan Filipino Cuisine,(416) 759-5663,,,https://www.yelp.ca/biz/kabayan-filipino-cuisine-toronto,43.732277,-79.268027
Filipino,"1145 Morningside Avenue
Toronto, ON M1B 0A7",Bella's Lechon,(416) 282-3288,Under $10,bellaslechon.com,https://www.yelp.ca/biz/bellas-lechon-toronto,43.801194,-79.198504
Filipino,"96 Rexdale Boulevard
Etobicoke, ON M9W 1N7",Lola's Kusina,(416) 792-4742,Under $10,,https://www.yelp.ca/biz/lolas-kusina-etobicoke,43.712572,-79.563576
Filipino,"45 Overlea Boulevard
Toronto, ON M4H 1C3",Barrio Fiesta - The Original,(647) 346-5706,,barriofiestacanada.com,https://www.yelp.ca/biz/barrio-fiesta-the-original-toronto-5,43.70569,-79.346018
Filipino,"1519 Birchmount Road
Scarborough, ON M1P 2H2",Chef George Breakfast and Lunch,(416) 383-0552,Under $10,chefgeorgerivera.com,https://www.yelp.ca/biz/chef-george-breakfast-and-lunch-scarborough,43.759428,-79.289208
Filipino,"4130 Bathurst Street
Toronto, ON M3H 3P2",Mang Jose Filipino Cuisine,(647) 349-5577,,,https://www.yelp.ca/biz/mang-jose-filipino-cuisine-toronto,43.746844,-79.436658
Filipino,"584 Parliament Street
Toronto, ON M4X 1P8",Wow Philippines Eat Bulaga,(416) 531-3169,,,https://www.yelp.ca/biz/wow-philippines-eat-bulaga-toronto,43.667892,-79.369448
Filipino,"405 Donlands Avenue
East York, ON M4J 3S2",Select Bakery,(416) 421-2400,$11-30,selectbakery.ca,https://www.yelp.ca/adredir?ad_business_id=09OYbFNrS1n8u5gE6W9ItA&campaign_id=zqjYBES0qoedpZZdzbajhQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fselect-bakery-east-york&request_id=d1e82e0941ce17c3&signature=ba5a2fe226dbef42c87fc68b3cd581b6ae4a7aea98c4c95599ff0e5ec3dee8dd&slot=0,43.69411,-79.342661
Filipino,"4544 Dufferin Street
Toronto, ON M3H 3S5",Prestige By Night,(416) 736-1668,$11-30,,https://www.yelp.ca/biz/prestige-by-night-toronto,43.766259,-79.467496
Filipino,"549 Street Clair Avenue W
Toronto, ON M6C 2R6",FV Foods,(647) 351-1853,Under $10,,https://www.yelp.ca/biz/fv-foods-toronto-2,43.682499,-79.420752
Filipino,"445 Midwest Road
Toronto, ON M1P 4Y9",Palma's Continental Cuisine,(647) 352-6565,,,https://www.yelp.ca/biz/palmas-continental-cuisine-toronto,43.764674,-79.272347
Filipino,"1754 Weston Road
Toronto, ON M9N 1V8",Lutong Pinoy,(416) 264-6975,,jgarma29.wix.com/lutongpinoy,https://www.yelp.ca/biz/lutong-pinoy-toronto,43.698236,-79.511542
Filipino,"2181A Lawrence Avenue E
Scarborough, ON M1P 2P5",Coffee In,(647) 348-7282,Under $10,coffeein.ca,https://www.yelp.ca/biz/coffee-in-scarborough,43.74743,-79.283481
Filipino,"1021 Wilson Avenue
Toronto, ON M3K",Kawilihan Sound Bar and Grill,(647) 352-1838,Under $10,kawilihan.com,https://www.yelp.ca/biz/kawilihan-sound-bar-and-grill-toronto,43.728019,-79.478487
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max's Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/biz/maxs-restaurant-concord,43.786821,-79.472342
Filipino,"Bathurst St and Torkdowns
Toronto, ON",Fiestahan,,,,https://www.yelp.ca/biz/fiestahan-toronto,43.653226,-79.383184
Filipino,"4830 Sheppard Ave E
Scarborough, ON M1S 5M9",Remely's Restaurant,(416) 609-9661,Under $10,remelys.com,https://www.yelp.ca/biz/remelys-restaurant-scarborough-2,43.791734,-79.248968
Filipino,"180 Steeles Avenue W
Unit 18B
Vaughan, ON L4J 2L1",Eskenita Foods,(905) 886-2402,,,https://www.yelp.ca/biz/eskenita-foods-vaughan,43.797516,-79.426815
Filipino,"363 Bathurst Street
Toronto, ON M5T 2S6",Via Kitchenette,(416) 398-2190,,,https://www.yelp.ca/biz/via-kitchenette-toronto,43.736858,-79.435417
Filipino,"300 Steeles Avenue W
Vaughan, ON L4J 6W9",Alminz Kakanin,(416) 877-0171,,,https://www.yelp.ca/biz/alminz-kakanin-vaughan,43.796664,-79.43039
Filipino,"2064 Sheppard Ave E
North York, ON M2J 5B3",Marcy Fine Foods,(416) 499-4850,$11-30,,https://www.yelp.ca/biz/marcy-fine-foods-north-york-2,43.774928,-79.329695
Filipino,"1125 Dundas Street E
Unit 10
Mississauga, ON L4Y 2C4",FV Foods Mississaauga - Franchise,(905) 270-9001,,fvfoods.ca,https://www.yelp.ca/biz/fv-foods-mississaauga-franchise-mississauga,43.604056,-79.590778
Filipino,"4430 Avenue Sheppard E
Scarborough, ON M1S 5M9",Jace Vide Filipino,(416) 293-3351,,,https://www.yelp.ca/biz/jace-vide-filipino-scarborough-3,43.791665,-79.249291
Filipino,"707 Markham Road
Scarborough, ON M1H 2A8",Max's Restaurant,(416) 431-4960,$11-30,maxschicken.com,https://www.yelp.ca/biz/maxs-restaurant-scarborough,43.762467,-79.225987
Filipino,"2085 Lawrence Avenue E
Scarborough, ON M1R 2Z4",Fv Foods,(416) 751-7555,$11-30,fvfoods.ca,https://www.yelp.ca/biz/fv-foods-scarborough,43.745357,-79.292547
Filipino,"19 Lapsley Road
Scarborough, ON M1B 1K1",Barrio Fiesta,(416) 754-4677,Under $10,,https://www.yelp.ca/biz/barrio-fiesta-scarborough,43.79505,-79.22625
Filipino,"4415 Sheppard Ave E
Scarborough, ON M1S 1V1",Jesse Jr Restaurant,(647) 430-8149,Under $10,,https://www.yelp.ca/biz/jesse-jr-restaurant-scarborough,43.787337,-79.269245
Filipino,"3430 Sheppard Avenue E
Scarborough, ON M1T 3K4",Jakylynne's Filipino Food Store,(416) 293-5121,Under $10,,https://www.yelp.ca/biz/jakylynnes-filipino-food-store-scarborough,43.779216,-79.306847
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max's Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=99ec2e80ddb05886&signature=0a7b29b96f6ba6fa1370d1983d19c753046ca069fa2d519f06a52c7dbfae0204&slot=0,43.786821,-79.472342
Filipino,"405 Donlands Avenue
East York, ON M4J 3S2",Select Bakery,(416) 421-2400,$11-30,selectbakery.ca,https://www.yelp.ca/adredir?ad_business_id=09OYbFNrS1n8u5gE6W9ItA&campaign_id=zqjYBES0qoedpZZdzbajhQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fselect-bakery-east-york&request_id=99ec2e80ddb05886&signature=b56fbb1cd11b7fd39eb9f3691002bf286932ac5adadafa2dd5dfb993606373e0&slot=1,43.69411,-79.342661
Filipino,"288 Wilson Avenue
North York, ON M3H 1S8",Jollytops,(416) 633-9233,Under $10,jollytops.ca,https://www.yelp.ca/biz/jollytops-north-york,43.737256,-79.434999
Filipino,"888 Dundas Street E
Mississauga, ON L4Y 4G6",Tagpuan,(905) 804-8008,,,https://www.yelp.ca/biz/tagpuan-mississauga-2,43.597403,-79.595053
Filipino,"1290 Finch Avenue W
Unit 10
North York, ON M3J 3K3",J's Bar & Restaurant,(416) 667-1218,,jsbarandrestaurant.ca,https://www.yelp.ca/biz/js-bar-and-restaurant-north-york,43.765519,-79.489504
Filipino,"800 Steeles Ave W
Thornhill, ON L4J 7L2",Dalisay Filipino Food,(905) 597-8545,$31-60,,https://www.yelp.ca/biz/dalisay-filipino-food-thornhill,43.792508,-79.445843
Filipino,"1060 Kennedy Road
Scarborough, ON M1P 2K7",Jesse Jr,(416) 701-9353,Under $10,jessejr.net,https://www.yelp.ca/biz/jesse-jr-scarborough,43.749397,-79.275017
Filipino,"420 Dawes Road
East York, ON M4B 2E8",Filipino Caribbean Restaurant,(416) 755-4617,,,https://www.yelp.ca/biz/filipino-caribbean-restaurant-east-york,43.701615,-79.297177
Fish & Chips,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=b83bf414554d63bb&signature=811170ce0ea29ae617664d0debc10bd9fe9fbe062baaa5f60aba4ee888920b5e&slot=0,43.71367,-79.365092
Fish & Chips,"201 Augusta Avenue
Toronto, ON M5T 2L4",Fresco's Fish & Chips,(416) 546-4557,$11-30,frescosfishandchips.com,https://www.yelp.ca/biz/frescos-fish-and-chips-toronto,43.653834,-79.401548
Fish & Chips,"96 Laird Drive
East York, ON M4G 3V3",The Olde Yorke Fish & Chips,(416) 696-9670,$11-30,oldeyorkefishandchips.com,https://www.yelp.ca/biz/the-olde-yorke-fish-and-chips-east-york,43.706109,-79.361876
Fish & Chips,"636 Saint Clair Avenue W
Toronto, ON M6C 1A9",Sea Witch Fish and Chips,(647) 349-4824,$11-30,seawitchfc.com,https://www.yelp.ca/biz/sea-witch-fish-and-chips-toronto,43.682218,-79.423962
Fish & Chips,"954 Queen Street E
Toronto, ON M4M 1J7",Reliable Fish & Chips,(416) 465-4111,Under $10,,https://www.yelp.ca/biz/reliable-fish-and-chips-toronto,43.660976,-79.341
Fish & Chips,"73 Coxwell Avenue
Toronto, ON M4L 3B1",British Style Fish & Chips,(416) 698-7778,Under $10,,https://www.yelp.ca/biz/british-style-fish-and-chips-toronto,43.668624,-79.317274
Fish & Chips,"893 Queen Street W
Toronto, ON M6J 1G5",Hooky's Fish & Chips,(416) 893-2870,$11-30,hookysfishandchips.com,https://www.yelp.ca/biz/hookys-fish-and-chips-toronto,43.645443,-79.411686
Fish & Chips,"1748 Lawrence Avenue E
Toronto, ON M1R 2Y1",Mermaid Fish and Grill House,(416) 519-9868,$11-30,mermaidfishandgrillhouse.ca,https://www.yelp.ca/biz/mermaid-fish-and-grill-house-toronto-2,43.742762,-79.308226
Fish & Chips,"581 King Street W
Toronto, ON M5V 1M1",The One That Got Away,(647) 351-6153,$11-30,totga.ca,https://www.yelp.ca/biz/the-one-that-got-away-toronto,43.644324,-79.399434
Fish & Chips,"2392 Bloor Street W
Toronto, ON M6S 1P5",The One That Got Away,(647) 748-6153,$11-30,totga.ca,https://www.yelp.ca/biz/the-one-that-got-away-toronto-2,43.649714,-79.482756
Fish & Chips,"2638 Danforth Avenue
Toronto, ON M4C 1L7",Len Duckworth's Fish & Chips,(416) 699-5865,$11-30,lenduckworthsfishandchips.com,https://www.yelp.ca/biz/len-duckworths-fish-and-chips-toronto,43.688825,-79.29998
Fish & Chips,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=bebdb706374564d5&signature=dd9a8e5db12ea01ad206228a5287fcb42ad0fd554113b195a304e427f9fff25a&slot=0,43.71367,-79.365092
